Id,Archivo,Auditorio,Biblioteca,Centro_cultural,Centro_de_interpretacion,Centro_docente,Cine,Galeria_de_arte,Museo,Sala_de_conciertos,Sala_de_exposiciones,Sala_polivalente,Teatro,Idmuni,Denominacion,Direccion,Codpos,Telefono,Fax,Mail,Web,Horario,Instalaciones,Aforo,Idtitular,Facebook,Youtube,Tweeter,Imag01,Imag02,Usuario,Fechor,lat,lng,usoprincipal
862,n,n,n,s,n,n,n,n,n,n,n,n,n,88,Centro Cultural Luis Martín Arvelo de El Pinar,"c/ Patricio Cabrera, s/n",38914,922 554 011 / 922 550 078 ext. 1430,,,http://www.elhierro.es/,,,0,125,http://www.facebook.com/cabildodeelhierro,,,blanco.jpg,blanco.jpg,marieli,2016-04-01 11:02:26,27.7089555105356,-17.9791009707661,centro cultural
863,n,n,n,s,n,n,n,n,n,n,n,n,n,8,Centro cultural Mahey,"C/ Jiménez Díaz, 9",35460,928 880 050,,,,,,0,50,,,,gcccmahey.jpg,blanco.jpg,nieduq,2015-07-30 14:27:58,28.1541824849349,-15.6907394738820,centro cultural
864,n,n,n,s,n,n,n,n,n,n,n,n,n,60,Centro Cultural Manolo Padilla Díaz,"c/ Chimbesque, s/n. Las Zocas",38620,922 700 000 (Ayto.),,,,,,0,90,,,,tfccmanolopadilla.jpg,blanco.jpg,desrie,2015-12-28 12:33:37,28.0807275841986,-16.6072569603239,centro cultural
865,n,n,n,s,n,n,n,n,n,n,n,n,n,48,Centro Cultural María de las Casas,"c/ M. de Las Casas, 1",38600,922 772 804,,byanes@granadilladeabona.org,http://goo.gl/AzUm2W,,,0,53,,,,ccmariacasas.jpg,blanco.jpg,desrie,2015-12-28 13:07:17,28.1223610446304,-16.5785796875079,centro cultural
866,n,s,n,s,n,n,n,n,n,s,s,s,s,13,Centro Cultural Maspalomas,"Av. de Tejeda, 72. Maspalomas",35100,928 720 035,928 771 830,infocultura@maspalomas.com,http://www.maspalomas.com,Según programación,"Escenario, camerinos, patio de butacas y platea.",380,87,https://www.facebook.com/CulturaMaspalomasCostaCanaria?fref=ts,,https://twitter.com/culturasbt,gcccmaspalomasext.jpg,gcccmaspalomasint.jpg,eliizq,2016-03-10 14:36:24,27.7664487921696,-15.5812628308338,teatro / auditorio
867,n,n,n,s,n,n,n,n,n,n,n,n,n,18,Centro Cultural Melenara,"c/ Papa Clemente VI, 12",35214,Ayuntamiento 928 699 850,,info@teldecultura.org,http://www.teldecultura.org/,,,0,106,,,,gcccmelenara.jpg,blanco.jpg,nieduq,2015-07-30 14:28:51,27.9902385875692,-15.3751965577578,centro cultural
868,n,n,s,s,n,s,n,n,n,n,n,s,n,42,Centro Cultural Multifuncional Porfirio Torres Cruz de Igueste,"c/ El Pico, 1 ",38520,922 505 548,,espacioculturaligueste@candelaria.es,,Lunes a viernes de 16:00 a 20:00h.,"Biblioteca con ordenadores, sala de estudio, aulas polivalentes, salón de actos. Acoge la Escuela de música y la Escuela de folklore.",0,40,https://www.facebook.com/pages/ESPACIO-CULTURAL-MULTIFUNCIONAL-PORFIRIO-TORRES-CRUZ-IGUESTE-DE-CANDELARIA/398439607159,,,tfccporfirio.jpg,blanco.jpg,desrie,2015-12-28 12:41:26,28.3827585801084,-16.3752353817843,centro cultural
869,n,n,n,s,n,n,n,n,n,n,n,n,n,18,Centro Cultural Nuevas Bases Calero Alto,C/ Magallanes,35215,Ayuntamiento 928 699 856,,info@teldecultura.org,http://www.teldecultura.org/,,,0,106,,,,gcccnuevasbases.jpg,blanco.jpg,nieduq,2015-07-30 14:29:05,27.9958302818220,-15.4004258962115,centro cultural
870,n,n,n,s,n,n,n,n,n,n,n,n,n,33,Centro Cultural Parque Holandés,"Urb. Parque Holandés, 34",35649,928 863 024,,cultura@laoliva.es,http://www.laoliva.es/,,,0,67,,,,ftcentrcultparqholandes.jpg,blanco.jpg,nieduq,2015-12-15 12:42:20,28.6035405853738,-13.8386826287288,centro cultural
871,n,s,n,s,n,n,s,n,n,n,s,s,s,85,Centro Cultural Pedro García Cabrera ,"C/ Vegueta, s/n",38840,"922 800 000, ext. 7",,,http://www.vallehermosoweb.es/,,"Aulas, para impartir cursos, etc. Sala de exposiciones. Salón de actos, cine, teatro, conferencias, etc. Tiene una capacidad de 221 personas con un escenario de 50 metros cuadrados y butacas con asiento abatible.",221,113,,,,gmccpedrogciacabrera.jpg,gmccpedrogciacabreraindex.jpg,karinag,2015-11-16 13:58:06,28.1834005022132,-17.2645879280036,centro cultural
872,n,n,n,s,n,n,n,n,n,n,n,n,n,66,Centro Cultural Pérez Andreu,"C/ Virgen de la Luz, 8",38700, 922 420 007,,,,,,0,93,,,,lpccperezandreu.jpg,blanco.jpg,nieduq,2015-11-09 14:38:53,28.6828990484441,-17.7660295937907,centro cultural
873,n,n,n,s,n,n,n,n,n,n,n,n,n,18,Centro Cultural Playa del Hombre,"c/ Tirso de Molina, 1",35214,Ayuntamiento 928 699 851,,info@teldecultura.org,http://www.teldecultura.org/,,,0,106,,,,gcccplayahombre.jpg,blanco.jpg,nieduq,2015-08-13 14:03:49,27.9972052940058,-15.3779751630214,centro cultural
874,n,n,n,s,n,n,n,n,n,n,n,n,n,64,Centro cultural Príncipe Felipe,"c/ El Casino, 7",38280,922 316 119,922 540 903,cultura@tegueste.org,http://www.tegueste.org,,,0,102,https://www.facebook.com/Cultura.Tegueste,,,tfccprincipefelipe.jpg,blanco.jpg,desrie,2015-12-28 12:51:51,28.5228269295122,-16.3375684862301,centro cultural
875,n,n,n,s,n,n,n,n,n,n,n,n,n,30,Centro Cultural Puerto Lajas,Puerto Lajas Sur,35612,928 850 110,,ayuntamiento@puertodelrosario.org,,,,0,81,,,,ftcentrcultpuertlajas.jpg,blanco.jpg,nieduq,2015-12-15 12:42:55,28.5400874727987,-13.8390355677474,centro cultural
876,n,n,n,s,n,n,n,n,n,n,n,n,n,10,Centro Cultural Recreativo La Sociedad,"c/ Real, 56",35470,,,,,,,0,1,,,,gcccsociedadaldea.jpg,blanco.jpg,nieduq,2015-07-30 14:32:38,27.9840345141561,-15.7793494056512,centro cultural
877,n,n,n,s,n,n,n,n,n,n,n,n,n,46,Centro Cultural Sabina Alta,"c/ San Isidro, s/n. Sabina Alta",38579,,,,http://www.ayuntamientodefasnia.es,,,0,46,,,,tfccsabinaalta.jpg,blanco.jpg,desrie,2015-12-28 12:53:57,28.2287552575603,-16.4548236587781,centro cultural
878,n,n,n,s,n,n,n,n,n,n,n,n,n,12,Centro Cultural San Bartolomé,c/ Juan Pérez Milán,35420,Ayuntamiento 928 61 12 55 ,,informacion@villademoya.es,http://www.villademoya.es/,,,0,78,,,,blanco.jpg,blanco.jpg,NULL,NULL,28.0570103484345,-15.6081548100249,centro cultural
879,n,n,n,s,n,n,n,n,n,n,n,n,n,6,Centro Cultural San Francisco Javier,C/ Timanfaya,35400,,,,,,,0,34,,,,gcccsfcoarucas.jpg,blanco.jpg,nieduq,2015-07-30 14:33:25,28.1114563827811,-15.5048254745848,centro cultural
880,n,n,n,s,n,n,n,n,n,n,n,n,n,45,Centro Cultural San José de Los Llanos,"Avda. Venezuela, s/n",38435,922 136 715 (Ayto.),922 136 766 (Ayto.),,http://www.eltanque.es/,,,0,45,,,,tfccsjosellanos.jpg,blanco.jpg,nieduq,2015-12-08 14:08:17,28.3275221234434,-16.7882305484502,centro cultural
881,n,n,n,s,n,n,n,n,n,n,n,n,n,51,Centro Cultural Santa Bárbara,"c/ Pérez Rijo, s/n",38434,922 816 556,,,,Lunes a viernes de 8:30 13:00h.,,0,58,,,,tfccstabarbara.jpg,blanco.jpg,nieduq,2015-12-08 14:11:46,28.3717494811545,-16.6902586935905,centro cultural
882,n,n,n,s,n,n,n,n,n,n,n,n,n,49,Centro Cultural Santa Lucía - Guía de Isora,"c/ Los Tarajales, 31. Fonsalia",38687,922 850 100 (Ayto.),,cultura@guiadeisora.org,http://goo.gl/ZdCQIO,,,0,54,,,,tfccstalucia.jpg,blanco.jpg,marieli,2016-03-11 10:52:53,28.1907656984181,-16.8216225611624,centro cultural
883,n,n,n,s,n,n,n,n,n,n,n,n,n,52,Centro Cultural Santo Domingo,"Peatonal La Iglesia, s/n ",38440,922 350 459,,,,,,0,63,,,,tfccstodomingoguancha.jpg,blanco.jpg,nieduq,2015-12-08 14:19:47,28.3907154863470,-16.6727439392785,centro cultural
884,n,n,n,s,n,n,n,n,n,n,n,n,n,48,Centro Cultural Tagoror,"c/ Pedro González Gómez, 10",38600,922 759 900 (Ayto.),,,,,,0,53,,,,tfcctagoror.jpg,blanco.jpg,nieduq,2015-12-08 14:22:30,28.1203465006125,-16.5776716732605,centro cultural
885,n,n,n,s,n,n,n,n,n,n,n,n,n,11,Centro cultural Tahona,c/ El Drago,35140,928 569 148,,,http://www.mogan.es,,,0,77,,,,gccctahona.jpg,blanco.jpg,nieduq,2015-07-30 14:34:51,27.8836604840134,-15.7233318998056,centro cultural
886,n,n,n,s,n,n,n,n,n,n,n,n,n,30,Centro Cultural Tamogán,"c/ Rafael Alberti, 39",35600,928 850 110,,ayuntamiento@puertodelrosario.org,,,,0,81,,,,blanco.jpg,blanco.jpg,NULL,NULL,28.4968506206878,-13.8656571236462,centro cultural
887,n,n,n,s,n,n,n,n,n,n,n,n,n,30,Centro Cultural Tetir,c/ Domingo Juan Manrique,35613,928 850 110,,ayuntamiento@puertodelrosario.org,,,,0,81,,,,ftcentrculttetir.jpg,blanco.jpg,nieduq,2015-12-15 12:43:42,28.5314506290975,-13.9366031819751,centro cultural
888,n,n,n,s,n,n,n,n,n,n,n,n,n,37,Centro Cultural Tijoco-La Hoya,"Plza. de la Iglesia, 8",38660,922 163 030,,,http://goo.gl/R31SHi,,,0,21,,,,tfcctijocoext.jpg,tfcctijocoint.jpg,nieduq,2015-12-08 14:26:17,28.1559919717457,-16.7678169144440,centro cultural
889,n,n,n,s,n,n,n,n,n,n,n,n,n,12,Centro Cultural Tomás Morales-El Frontón,"Camino frontón, 54",35422,Ayuntamiento 928 61 12 55 ,,informacion@villademoya.es,http://www.villademoya.es/,,,0,78,,,,gccctomasmoralesfronton.jpg,blanco.jpg,nieduq,2015-07-30 14:35:50,28.1249363400868,-15.5838369508099,centro cultural
890,n,n,s,s,n,n,n,n,n,n,n,n,n,31,Centro Cultural Triquivijate,"c/ Luis San Pío Herrera, 5",35639,928 878 319,,triquivijatecultural@hotmail.com,http://goo.gl/4WA1SD,Lunes a viernes de 17:00 a 21:00 h.,"Internet, sala de lectura, prensa, clases de apoyo, préstamo de libros, etc.Información y asesoramiento a la población, realización de actividades socioculturales, de formación, etc.",0,27,,,,ftcentrculttriquivijate.jpg,blanco.jpg,nieduq,2015-12-15 12:44:29,28.4324840250849,-13.9701833809819,centro cultural
891,n,n,n,s,n,n,n,n,n,n,n,n,n,47,Centro Cultural Unión y Recreo. San Juan del Reparo,Ctra. Gral. Icod-Guía de Isora. San Juan del Reparo,38459,922 830 000 (Ayto.),,,,,,0,51,,,,tfccsjuanreparo.jpg,blanco.jpg,nieduq,2015-12-08 13:28:57,28.3632716716686,-16.7576751797318,centro cultural
892,n,n,n,s,n,n,n,n,n,n,n,n,n,62,Centro Cultural Valle de Arriba,,38690,922863127 ext. 234,,,,,,0,99,,,,tfccvallearriba.jpg,blanco.jpg,nieduq,2015-12-08 13:30:39,28.3065292022986,-16.8081576891432,centro cultural
893,n,n,n,s,n,n,n,n,n,n,n,n,n,18,Centro Cultural Valle de Los Nueve,c/ Cáceres,35211,Ayuntamiento 928 699 871,,info@teldecultura.org,http://www.teldecultura.org/,,,0,106,,,,gcccvallenueve.jpg,blanco.jpg,nieduq,2015-08-13 14:02:38,27.9903677913301,-15.4454825364756,centro cultural
894,n,n,n,s,n,n,n,n,n,n,n,n,n,40,Centro Cultural Valle San Lorenzo,"c/ Llano Mora, 10",38626,922 761 600,922 722 027,,,Lunes a viernes de 15:00 a 22:00h.,,0,30,,,,tfccvalleslorenzo.jpg,blanco.jpg,nieduq,2015-12-08 13:35:35,28.0904807810689,-16.6577633454294,centro cultural
895,n,n,n,s,n,n,n,n,n,n,n,n,n,32,Centro Cultural Valle Santa Inés,c/ San Bartolomé,35637,928 549 604,928 878 233,cultura@aytobetancuria.org,http://www.aytobetancuria.org/,,,0,36,https://www.facebook.com/aytobetancuria/info?ref=page_internal,,,blanco.jpg,blanco.jpg,NULL,NULL,28.4592552497448,-14.0418296875866,centro cultural
896,n,n,s,s,n,n,n,n,n,n,n,n,n,31,Centro Cultural Valles de Ortega,"c/ San Roque, 29",35638,928 878 495,,vallesdeortegacultural1@hotmail.es,http://goo.gl/hZqQ9b,Lunes a viernes de 17:00 a 21:00 h.,"Internet, sala de lectura, prensa, clases de apoyo, préstamo de libros, etc.Información y asesoramiento a la población, realización de actividades socioculturales, de formación, etc.",0,27,,,,ftcentrcultvallortega.jpg,blanco.jpg,nieduq,2015-12-15 12:46:56,28.3882201740116,-14.0124708506313,centro cultural
897,n,n,n,s,n,n,n,n,n,n,n,n,n,49,Centro Cultural Vera de Erques,Pista accceso a Vera de Erques,38688,922 850 100 (Ayto.),,,,,,0,54,,,,tfccveraerques.jpg,blanco.jpg,nieduq,2015-12-08 13:36:47,28.1749810826041,-16.7439823669649,centro cultural
898,n,n,n,s,n,n,n,n,n,n,n,n,n,38,Centro Cultural y de Recreo,"c/ Amilcar González Díaz, 10",38550,922 511 819,,,,,,0,1,,,,tfccarafoint.jpg,blanco.jpg,nieduq,2015-12-08 14:02:44,28.3402857907455,-16.4184920868999,centro cultural
899,n,n,n,s,n,n,n,n,n,n,n,n,n,55,Centro Cultural y Deportivo La Vera,c/ Fermín Galán,38380,922 580 031,,,,,,0,69,,,,tfccveravictoria.jpg,blanco.jpg,nieduq,2015-12-08 13:11:23,28.4267329264588,-16.4690882835287,centro cultural
900,n,n,n,s,n,n,n,n,n,n,n,n,n,16,"Centro Cultural, Recreativo y Deportivo La Atalaya","Plaza de San Pedro, 18",35450,928 882 193,,,,,Actividades culturales y recreativas,0,1,,,,gcccatalaya.jpg,blanco.jpg,nieduq,2015-07-30 14:39:13,28.1514552834754,-15.6311038726764,centro cultural
901,n,n,n,s,n,n,n,n,n,n,n,n,n,29,"Centro Cultural, Turismo y Ocio El Molino","Ctra. Arrecife a Yaiza (LZ2), Molino Viejo",35570,,,,http://www.yaiza.es,Lunes a viernes de 16:00 a 21:00 h.,,0,120,,,,lzccmolinoyaizaext.jpg,blanco.jpg,nieduq,2015-11-25 10:28:02,28.9512423801189,-13.7566852408008,centro cultural
902,n,n,n,s,n,n,n,n,n,n,n,n,n,63,Centro Cultural-Deportivo Edmundo Gil Rodríguez,c/ El Trazo,38340,,,,,,,0,100,,,,tfccedmundorguez.jpg,blanco.jpg,nieduq,2015-12-08 13:15:23,28.4928155050657,-16.3844096304669,centro cultural
903,n,n,n,s,n,n,n,n,n,n,n,n,n,18,Centro Cultural La Pardilla,c/ Guillermo de Marconi,35213,Ayuntamiento 928 699 855,,info@teldecultura.org,http://www.teldecultura.org/,,,0,106,,,,gcccpardilla.jpg,blanco.jpg,marieli,2016-03-08 14:33:30,28.0127383472560,-15.3942074826613,centro cultural
904,n,n,n,s,n,n,n,n,n,n,n,n,n,62,Centro de Alfarería de Arguayo,"Ctra. General, 35",38690,922 863 127 ext. 234,,,,,,0,99,,,,tfcarguayo.jpg,blanco.jpg,nieduq,2015-12-08 13:16:45,28.2685786741937,-16.8081173049422,centro cultural
905,n,n,n,s,n,s,n,n,n,n,n,n,n,53,Centro de Arte Acentejo,"c/ Real, 53",38370,921 577 120,,,http://www.matanceros.com,,Alberga la Escuela Municipal de Pintura,0,66,,,,tfcaacentejo.jpg,blanco.jpg,nieduq,2015-12-08 13:21:30,28.4522041660431,-16.4487903822542,centro cultural
906,n,n,n,n,n,n,n,n,s,n,n,n,n,33,"Centro de Arte Canario - ""Casa Mané""  ","c/ Salvador Manrique de Lara, s/n",35640,928 86 82 33,,centrodeartecanario@gmail.com,http://centrodeartecanario.com,Lunes a Viernes de 10:00 a 17:00 h. Sábados de 10:00 a 14:00 h.,,0,189,https://www.facebook.com/centrodeartecaario,http://www.youtube.com/user/centrodeartecanario,https://twitter.com/artecanario,ftcentroartcanarioint.jpg,blanco.jpg,nieduq,2015-11-23 14:28:42,28.6087670301619,-13.9257141777487,museo / centro de interpretación
907,n,n,n,n,n,n,n,s,n,n,n,n,n,26,Centro de Arte Convento Santo Domingo,"Pza. Santo Domingo, s/n",35530,928 845 995,,,http://www.teguise.es,Invierno de 10:00 a 15:00 h. Verano de 10:00 a 14 h. Sábados cerrado,,0,103,,,,lzcentartsantodomingo.jpg,blanco.jpg,nieduq,2016-01-05 13:40:26,29.0574927118857,-13.5613052838687,galería de arte / sala de exposiciones
908,n,n,n,n,s,n,n,n,n,n,n,n,n,12,Centro de Arte e Interpretación del Paisaje,c/ Padre Juanito s/n,35420,928 611 337,,,http://www.centrodeartedemoya.es/,De martes a sábado de 10:00 a 14:00 horas.,Centro de arte de pensamiento y reflexión acerca del paisaje y la naturaleza. Conferencias y visitas guiadas.,0,167,,,,gccaiext.jpg,gccaiint.jpg,nieduq,2015-07-30 14:37:09,28.0930891158238,-15.5945621644064,museo / centro de interpretación
909,n,n,s,n,n,n,s,n,s,n,s,s,n,30,Centro de Arte Juan Ismael,"c/ Almirante Lallemand, 30",35600,928 859 750,,,,Martes a sábado de 9:00 a 13:00 h. y de 17:00 a 21:00 h. ,"Edificio de cuatro plantas, con un espacio total de 2.500 m2. La planta baja alberga una sala de exposiciones, cafetería y tienda. La primera planta contiene otra sala de exposiciones, un taller de arte y los servicios; y la segunda reúne una sala de conf",0,126,https://www.facebook.com/CabildodeFuerteventuraInforma,,,ftcentroartjuanismaext.jpg,blanco.jpg,nieduq,2015-11-23 14:31:09,28.5004114155292,-13.8524949846056,museo / centro de interpretación
910,n,n,n,n,n,n,n,n,n,n,s,n,n,3,Centro de Arte La Recova,"Plza. Isla de la Madera, s/n",38003,922 609 412 / 922 609 413,,,http://goo.gl/hPaEaP,De martes a sábado de 11 a 13 h y de 18 a 21 h. Domingos y festivos  de 11 a 14 h. Lunes cerrado,,0,95,,,,tfsalarecovaext.jpg,tfsalarecovaint.jpg,nieduq,2015-12-07 14:54:42,28.4654846751622,-16.2505343707613,galería de arte / sala de exposiciones
911,n,n,s,n,n,n,n,n,s,n,s,n,n,2,Centro de Arte La Regenta,"c/ León y Castillo, 427",35007,928 117 468,928 117 477,info@laregenta.org,http://www.laregenta.org,Martes a viernes de 11:00 a 14:00 y de  17:00 - 20:00h. Sábados de 11:00 a 14:00h.,,0,173,https://www.facebook.com/laregenta,http://www.youtube.com/user/canalLaRegenta,https://twitter.com/centroLaRegenta,gcregentaext.jpg,gcregentaint.jpg,nieduq,2015-07-30 14:37:21,28.1387443517533,-15.4306826285946,museo / centro de interpretación
912,n,n,n,n,n,n,n,n,n,n,s,n,n,2,Centro de Artes Plásticas,"c/ Colón, 8 ",35071,928 339 191,928 339 193,dptoarte@grancanaria.com ,,"Lunes a viernes: 10.00 a 21.00 h. Sábados, domingos y festivos cerrado",,0,127,,,,gccentroaapp.jpg,blanco.jpg,nieduq,2015-07-30 14:41:04,28.1016006815867,-15.4142950571469,galería de arte / sala de exposiciones
913,n,n,n,n,n,s,n,n,n,n,n,n,n,52,Centro de Artesanía,"Avda. Hipólito Sinforino, 6",38440,922 825 551,,,http://artesania.laguancha.es/,"Lunes a viernes, de 09:00 a 13:00  y de 16:00 a 19:00",,0,63,,,,tfcartesaniaguancha.jpg,blanco.jpg,nieduq,2015-12-07 23:15:42,28.3738270344498,-16.6498281222313,centro de enseñanzas artísticas
914,n,n,n,n,s,n,n,n,n,n,n,n,n,70,Centro de Artesanía La Carnicería,"C/ San José, 47",38712,922 434 028,,,http://www.bbaja.es,,centro de exposición y venta de artículos de alimentación y artesanía,0,38,,,,lplacarniceria.jpg,blanco.jpg,nieduq,2015-11-09 14:30:49,28.6483716464987,-17.7759500032008,museo / centro de interpretación
915,n,n,n,s,n,n,n,n,n,n,n,n,n,59,Centro de Artesanía la Casa Amarilla,"C/ Las Toscas, s/n. San José",38420,,,,,,,0,89,,,,tfcasaamarillasjrambla.jpg,blanco.jpg,nieduq,2015-12-07 23:22:52,28.3796014687932,-16.6442620373354,centro cultural
916,n,n,n,n,s,n,n,n,n,n,n,n,n,73,Centro de Artesanía La Tahona,Las Tricias,38787,922 400 652,,,,,"Pequeña casa que antiguamente fue una tahona, (molino de harina) hoy en día es un centro de exposición y venta de artesanía",0,1,,,,lptahona.jpg,blanco.jpg,nieduq,2015-11-09 14:32:24,28.7809169669622,-17.9633330357870,museo / centro de interpretación
917,n,n,n,n,s,n,n,n,n,n,n,n,n,68,Centro de Artesanía Las Mimbreras,Parque Recreativo de La Laguna,38726,922 696 023,,,http://barlovento.es/,Lunes a Domingo de 10:00 a 14:00 y de 15:00 a 19:00 .,,0,35,,,,lpmimbreras.jpg,blanco.jpg,nieduq,2015-11-09 14:33:28,28.8089414785448,-17.8041975357605,museo / centro de interpretación
918,n,n,n,s,n,n,n,n,n,n,s,s,n,58,Centro de Congresos y Convenciones del Hotel Semiramis,"c/ Leopoldo Cólogan Zulueta, 12",38400,922 370 200,,semiramis@besthotels.es,http://goo.gl/Cvm0bJ,,Dispone de nueve salas de diferentes dimensiones y aforos,0,1,,,,tfccongresossemiramisext.jpg,tfccongresossemiramisint.jpg,desrie,2015-07-31 14:20:11,28.4161177613756,-16.5350581293320,centro cultural
919,n,s,n,s,n,n,n,n,n,s,s,s,n,13,Expomeloneras - Centro de convenciones y Congresos de Maspalomas,Plaza de las Convenciones s/n ,35100,928 128 000,929 128 009,info@maspalomascongress.com,http://www.expomeloneras.com/,,"14.000 m2 de superficie, de los que 9.264 se dedican a celebrar congresos, exhibiciones, conciertos, acontecimientos deportivos, etc. AUDITORIUM TIRAJANAS:Aforo 804 butacas, perfecta acústica, anfiteatro orientado en forma de teatro romano en ángulo inclinado. Superficie Escenario: Ancho embocadura: 1210 cm, tras cortafuegos 1255 cm Fondo: 1000 cm Alto: Escenario boca 695 cm y escenario peine máxima 1657 cm Instalaciones 2 Camerinos individuales 2 Camerinos para 25 personas con circuito cerrado de TV. Montacargas Ancho: 254 cm Fondo: 496 cm.SALA MASPALOMAS: Dispone de 3600 metros cuadrados.Divisible en espacios múltiplos de 400 m2. Tres de estos espacios de 400 son susceptibles de subdividir a su vez en 3 espacios más pequeños cada uno. Altura 10 m. La Caja del Escenario del Auditorio puede ser usada como escenario de la Sala Maspalomas. Capacidad Máxima en teatro por modulo: 400 pax - Existen además 6 salas de entre 60 y 80 m2 destacando la Sala Vip, Sala de Prensa y la Sala Oval. ",804,87,,,,gcexpomelonerasext.jpg,gcexpomelonerasint.jpg,marieli,2016-03-08 14:45:19,27.7429898017124,-15.6024085303856,centro cultural
920,n,n,n,s,n,n,n,n,n,n,n,n,n,65,Centro de Cultura y Recreo 25 de Abril,"Santa Catalina, 12",38613,922 709 042,,culturaydeportes@vilaflordechasna.com,http://25abril.com/,,,0,1,,,,tfcentro25abril.jpg,blanco.jpg,desrie,2015-07-31 14:20:32,28.1544578772534,-16.6385034159425,centro cultural
921,n,n,n,s,n,n,n,n,n,n,n,s,n,37,Centro de Desarrollo Turístico Costa - Adeje,"c/ Las Jarcias, 4. Urb. El Galeón, s/n ",38670,922 050 150,922 775 506,info@adejeimpulsa.com,http://goo.gl/Xj3G4J,Horario oficina: Lunes a viernes de 08.00 a 15.00h.,El Centro acoge reuniones y sesiones informativas. Asimismo las distintas salas están equipadas con las últimas tecnologías en imagen y sonido.,0,21,,,,tfcentroturisticoadeje.jpg,blanco.jpg,desrie,2015-07-31 14:20:54,28.1154392072176,-16.7305787427586,centro cultural
922,n,n,s,n,n,n,n,n,n,n,n,n,n,2,Centro de Documentación Europea-ULPGC,"Campus Universitario de Tafira, s/n, Edificio Central de la Biblioteca Universitaria",35017,928 458 675,928 457 248,cde@ulpgc.es,,,,0,225,,,,gcbiblioulpgcext.jpg,blanco.jpg,nieduq,2015-07-30 14:42:34,28.0754996909201,-15.4514419134823,biblioteca
923,n,n,n,s,n,n,n,n,n,n,n,n,n,57,Centro de Estudios San Bernardo,"Ctra. Gral. Icod-Buenavista, s/n. Plaza de San Bernardo",38470,922 841 979,,,http://goo.gl/wuYV6G,De Lun a vie de 16:00 a 20:00h.,,0,75,,,,tfcentrosanbernardo.jpg,blanco.jpg,desrie,2015-07-31 14:21:11,28.3670199893764,-16.8308618831209,centro cultural
924,n,n,n,n,s,s,n,n,s,n,n,n,n,81,Centro de formación e información Casa de la Miel de abeja,Pajar de Bento. Las Rosas,38830,922 146 000,922 146 040,cultura@aytoagulo.com,http://www.agulo.org,,,0,130,https://www.facebook.com/pages/Agulo-La-Gomera/397690750300656,,,gmcasamielagulo.jpg,blanco.jpg,nieduq,2015-12-07 23:14:22,28.1839097561268,-17.2194117493941,museo / centro de interpretación
925,n,n,s,s,n,n,n,n,n,n,s,n,n,3,Centro de Fotografía Isla de Tenerife,"Avda. de San Sebastián, 8 [TEA]",38003,922 849 071,,centrodefotografia@tea@tenerife.com,http://www.teatenerife.es,,,0,133,https://www.facebook.com/teatenerife?fref=ts,,,tftea.jpg,blanco.jpg,desrie,2015-07-31 14:21:29,28.4636253285714,-16.2506270875023,museo / centro de interpretación
926,n,n,n,n,s,n,n,n,n,n,n,n,n,88,Centro de Interpretación del Parque Cultural de El Julan,Carretera General de El Julan HI-400,38914,922 554 109,,eljulan@gmail.com,http://elhierro.travel/lugares-interes/parque-cultural-de-el-julan/,Abierto todos los días de 10:00 a 18:00 horas.,"La visita está estructurada en dos partes: el Centro de Interpretación y la Ruta Guiada por la zona Arqueológica. Esta última debe hacerse siempre acompañado por un guía.Visita zona arqueológica: Obligatorio hacer reserva al menos un día antes de la visita, a través del correo eljulan@gmail.com o por teléfono al 922 554 109 (de lunes a viernes de 8:00 a 15:00)   ",0,125,https://www.facebook.com/cabildodeelhierro/?fref=ts,,,ehcieljulan.jpg,ehcentroeljulanint.JPG,marieli,2016-04-07 14:03:38,27.7128628324665,-18.0389849800986,museo / centro de interpretación
